0,1,2,3,4,5
0.10343402559069714,-1.3281517061624082,0.040404448782156335,-0.150961610203459,0.12063936521363741,1.6873871303518941
0.03173177818323882,-1.0944810725126781,0.04573753286436816,-0.14562852612124716,0.1514989422755941,1.566713119890958
0.10875929112911463,-1.0944888910564725,0.04572971432057382,-0.1456363446650415,0.17849624031898353,1.443066425019269
0.10351929929713029,-1.0997288828884568,0.04048972248858949,-0.15087633649702584,0.20159423643917498,1.3177589721938046
0.01614059057699103,-0.9447642873599484,0.030146345258120374,-0.16121971372749494,0.2208900939400589,1.1920800377996954
0.000842294454198458,-0.7517582689203417,0.014848049135327798,-0.1765180098502875,0.23640130256010838,1.0672759958574833
-0.019243226396213148,-0.7718437897707533,-0.005237471715083807,-0.05279425466392676,0.2484208355096611,0.9445315632769616
0.06779571621415496,-0.7965301341080124,-0.02992381605234296,-0.07748059900118591,0.2573838118579949,0.824952982492309
0.11753987006119973,-0.8256127821740725,-0.05900646411840308,-0.10656324706724603,0.2634371585531501,0.7095534803181353
0.005456099986367754,-0.7333006614192291,0.03460863982084639,-0.13982021522897312,0.26680392855864354,0.5992412317904927
-0.031736459356934005,-0.6700052435945407,0.049207821685954174,0.039924460862431926,0.26747348527077586,0.4948099586347315
-0.006975424333961626,-0.6498041238964952,0.008334365172561947,-0.0009489956509602978,0.2652297509916849,0.39693221478427737
0.15020395765849257,-0.555816271424768,0.05281148573933143,-0.045233529413020945,0.2601603939799856,0.30615534801161576
0.10279239708758527,-0.5198405889371494,0.005399925168424121,-0.09264508998392826,0.25226112296314074,0.22290006360103437
0.05255114207465609,-0.3964680106661304,0.01704721649181579,-0.008034421077258751,0.2415964159614799,0.14746145093911833
0.16070087010783157,-0.4492293444201797,0.006956215834839841,0.010377203969523258,0.22836273126508297,0.08001227616436558
0.025610526337050573,-0.26787197588681533,0.01632716551352833,-0.0038674963832825066,0.21246679110341513,0.020608302833291466
0.1402786263814128,-0.13708064203154047,-0.004671154307085408,0.05167997640575695,0.19380623104505101,-0.030804620568933273
0.08192165105962544,-0.19543761735332782,-0.004885002672101555,0.0070037986997386,0.172793614017131,-0.0743819783606611
0.022384365279238944,-0.21474700623178458,0.0015387376107192153,0.20039668699642205,0.14993247754940958,-0.11037078802370204
-0.037978681604926436,-0.11761892782242038,-0.00915109883580814,0.14003364011225666,0.12549633911192754,-0.13909886096614782
0.08343873047260886,-0.16753591718686386,-0.02095661878711696,0.07920482385403048,0.09993828196669673,-0.1609633934641628
0.0225083337082272,-0.2284663139512455,-0.02521092777329592,0.01827442708964883,0.07323936287877128,-0.17641914101303194
0.03887933562840633,-0.179848318588747,-0.03099063998801898,-0.0423904283003363,0.04514095500053419,-0.1859664086143069
-0.021151202133355168,-0.24427629314275526,-0.0048644381487741445,0.23047598875930878,0.0159462441032672,-0.19013906818385629
0.027312048328473133,0.021124192753779858,-0.033925006415644714,0.1714489105330764,-0.014157838070704245,-0.1894927950153299
-0.030343357125230445,0.0699821415100795,-0.03588024692821483,0.11379350507937282,-0.04485479697278842,-0.184593703477279
-0.08626110066400769,0.10168502182791243,0.005106520033634458,0.057875761540595566,-0.07556886901942544,-0.17600755999896278
-0.1400787092501741,0.13076616906124322,-0.048711088552531936,0.1911903053214661,-0.10608922247711754,-0.164289751188587
0.024684229452606572,0.22338022612612335,-0.011146230657076393,0.23966593846971615,-0.1361595911884875,-0.14997617758665968
