0,1,2,3,4,5
73.66516284701552,73.66516284701552,73.66516284701552,73.66516284701552,73.66516284701552,73.66516284701552
77.93089678522097,77.93089678522097,77.93089678522097,77.93089678522097,77.93089678522097,77.93089678522097
81.2222854171157,81.2222854171157,81.2222854171157,81.2222854171157,81.2222854171157,81.2222854171157
83.54141533130792,83.54141533130792,83.54141533130792,83.54141533130792,83.54141533130792,83.54141533130792
84.89625011529947,84.89625011529947,84.89625011529947,84.89625011529947,84.89625011529947,84.89625011529947
85.30056374248461,85.30056374248461,85.30056374248461,85.30056374248461,85.30056374248461,85.30056374248461
84.77382529851229,84.77382529851229,84.77382529851229,84.77382529851229,84.77382529851229,84.77382529851229
83.34103607598576,83.34103607598576,83.34103607598576,83.34103607598576,83.34103607598576,83.34103607598576
81.03252049333483,81.03252049333483,81.03252049333483,81.03252049333483,81.03252049333483,81.03252049333483
77.88367270735674,77.88367270735674,77.88367270735674,77.88367270735674,77.88367270735674,77.88367270735674
73.93466118561842,73.93466118561842,73.93466118561842,73.93466118561842,73.93466118561842,73.93466118561842
69.23009388105004,69.23009388105004,69.23009388105004,69.23009388105004,69.23009388105004,69.23009388105004
63.81864700322493,63.81864700322493,63.81864700322493,63.81864700322493,63.81864700322493,63.81864700322493
57.7526607058197,57.7526607058197,57.7526607058197,57.7526607058197,57.7526607058197,57.7526607058197
51.0877053046309,51.0877053046309,51.0877053046309,51.0877053046309,51.0877053046309,51.0877053046309
43.88212190262545,43.88212190262545,43.88212190262545,43.88212190262545,43.88212190262545,43.88212190262545
36.19654152543278,36.19654152543278,36.19654152543278,36.19654152543278,36.19654152543278,36.19654152543278
28.093387060407657,28.093387060407657,28.093387060407657,28.093387060407657,28.093387060407657,28.093387060407657
19.63636244317356,19.63636244317356,19.63636244317356,19.63636244317356,19.63636244317356,19.63636244317356
10.889933646042707,10.889933646042707,10.889933646042707,10.889933646042707,10.889933646042707,10.889933646042707
1.9188060919032353,1.9188060919032353,1.9188060919032353,1.9188060919032353,1.9188060919032353,1.9188060919032353
-7.212596855560392,-7.212596855560392,-7.212596855560392,-7.212596855560392,-7.212596855560392,-7.212596855560392
-16.440649689321177,-16.440649689321177,-16.440649689321177,-16.440649689321177,-16.440649689321177,-16.440649689321177
-25.703030265028957,-25.703030265028957,-25.703030265028957,-25.703030265028957,-25.703030265028957,-25.703030265028957
-34.93921053485974,-34.93921053485974,-34.93921053485974,-34.93921053485974,-34.93921053485974,-34.93921053485974
-44.09092816740633,-44.09092816740633,-44.09092816740633,-44.09092816740633,-44.09092816740633,-44.09092816740633
-53.102634890083266,-53.102634890083266,-53.102634890083266,-53.102634890083266,-53.102634890083266,-53.102634890083266
-61.92191760645804,-61.92191760645804,-61.92191760645804,-61.92191760645804,-61.92191760645804,-61.92191760645804
-70.49988859257066,-70.49988859257066,-70.49988859257066,-70.49988859257066,-70.49988859257066,-70.49988859257066
-78.7915413613596,-78.7915413613596,-78.7915413613596,-78.7915413613596,-78.7915413613596,-78.7915413613596
-86.75606910018645,-86.75606910018645,-86.75606910018645,-86.75606910018645,-86.75606910018645,-86.75606910018645
-94.357142930255,-94.357142930255,-94.357142930255,-94.357142930255,-94.357142930255,-94.357142930255
-101.5631476053156,-101.5631476053156,-101.5631476053156,-101.5631476053156,-101.5631476053156,-101.5631476053156
-108.34737265708938,-108.34737265708938,-108.34737265708938,-108.34737265708938,-108.34737265708938,-108.34737265708938
-114.6881574027682,-114.6881574027682,-114.6881574027682,-114.6881574027682,-114.6881574027682,-114.6881574027682
-120.5689886520347,-120.5689886520347,-120.5689886520347,-120.5689886520347,-120.5689886520347,-120.5689886520347
-125.97855038346434,-125.97855038346434,-125.97855038346434,-125.97855038346434,-125.97855038346434,-125.97855038346434
-130.91072509897043,-130.91072509897043,-130.91072509897043,-130.91072509897043,-130.91072509897043,-130.91072509897043
-135.36454700614047,-135.36454700614047,-135.36454700614047,-135.36454700614047,-135.36454700614047,-135.36454700614047
-139.34410761787518,-139.34410761787518,-139.34410761787518,-139.34410761787518,-139.34410761787518,-139.34410761787518
-142.85841479267222,-142.85841479267222,-142.85841479267222,-142.85841479267222,-142.85841479267222,-142.85841479267222
-145.9212066632483,-145.9212066632483,-145.9212066632483,-145.9212066632483,-145.9212066632483,-145.9212066632483
-148.55072231210028,-148.55072231210028,-148.55072231210028,-148.55072231210028,-148.55072231210028,-148.55072231210028
-150.7694314463346,-150.7694314463346,-150.7694314463346,-150.7694314463346,-150.7694314463346,-150.7694314463346
-152.60372569705254,-152.60372569705254,-152.60372569705254,-152.60372569705254,-152.60372569705254,-152.60372569705254
